,Close
0,0.5208820104598999
1,0.4944779872894287
2,0.4944779872894287
3,0.4944779872894287
4,0.4944779872894287
5,0.4812929928302765
6,0.48458901047706604
7,0.4944779872894287
8,0.5274739861488342
9,0.5274739861488342
10,0.5274739861488342
11,0.5274739861488342
12,0.5274739861488342
13,0.5274739861488342
14,0.5274739861488342
15,0.5241780281066895
16,0.5011039972305298
17,0.5011039972305298
18,0.5011039972305298
19,0.5011039972305298
20,0.5011039972305298
21,0.5011039972305298
22,0.4681070148944855
23,0.4681070148944855
24,0.4681070148944855
25,0.5208820104598999
26,0.5208820104598999
27,0.5011039972305298
28,0.5011039972305298
29,0.5011039972305298
30,0.5011039972305298
31,0.5011039972305298
32,0.5142890214920044
33,0.5142890214920044
34,0.48525500297546387
35,0.4944779872894287
36,0.4878849983215332
37,0.474700003862381
38,0.474700003862381
39,0.4681070148944855
40,0.4681070148944855
41,0.4681070148944855
42,0.512956976890564
43,0.512956976890564
44,0.512956976890564
45,0.512956976890564
46,0.5274739861488342
47,0.5274739861488342
48,0.5274739861488342
49,0.4944779872894287
50,0.4944779872894287
51,0.5011039972305298
52,0.5011039972305298
53,0.5011039972305298
54,0.5011039972305298
55,0.5208820104598999
56,0.5406590104103088
57,0.5564749836921692
58,0.5670300126075745
59,0.5670300126075745
60,0.5670300126075745
61,0.5934000015258789
62,0.6065850257873535
63,0.603289008140564
64,0.5999929904937744
65,0.6197710037231445
66,0.6263629794120789
67,0.6395480036735535
68,0.6579939723014832
69,0.6527339816093445
70,0.6527339816093445
71,0.6527339816093445
72,0.5934000015258789
73,0.5934000015258789
74,0.5934000015258789
75,0.5934000015258789
76,0.5934000015258789
77,0.5934000015258789
78,0.5934000015258789
79,0.5934000015258789
80,0.5934000015258789
81,0.6065850257873535
82,0.6263629794120789
83,0.6263629794120789
84,0.6263629794120789
85,0.6263629794120789
86,0.6197710037231445
87,0.6197710037231445
88,0.6197710037231445
89,0.6197710037231445
90,0.6197710037231445
91,0.6197710037231445
92,0.6197710037231445
