,Close
0,3.5
1,3.416666030883789
2,3.416666030883789
3,3.416666030883789
4,3.541666030883789
5,3.8333330154418945
6,3.8416659832000732
7,3.8791658878326416
8,4.008333206176758
9,4.0833330154418945
10,4.166666030883789
11,4.041666030883789
12,4.025000095367432
13,4.0
14,3.916666030883789
15,4.0
16,4.0
17,3.9666659832000732
18,4.0
19,4.0
20,4.0
21,3.916666030883789
22,3.75
23,3.75
24,3.8916659355163574
25,4.0833330154418945
26,4.320833206176758
27,4.25
28,4.0
29,3.790832996368408
30,3.741666078567505
31,3.8333330154418945
32,3.8333330154418945
33,3.75
34,3.75
35,3.75
36,3.666666030883789
37,3.75
38,3.7083330154418945
39,3.666666030883789
40,3.5833330154418945
41,3.4000000953674316
42,3.416666030883789
43,3.3316659927368164
44,3.290832996368408
45,3.290832996368408
46,3.290832996368408
47,3.3091659545898438
48,3.241666078567505
49,3.166666030883789
50,3.166666030883789
51,3.0
52,3.0
53,3.049999952316284
54,3.0241661071777344
55,2.8333330154418945
56,2.921665906906128
57,2.9749999046325684
58,3.041666030883789
59,3.2083330154418945
60,3.291666030883789
61,3.1916658878326416
62,3.2516660690307617
63,3.248332977294922
64,3.3333330154418945
65,3.416666030883789
66,3.25
67,3.375
68,3.416666030883789
69,3.375
70,3.3308329582214355
71,3.3299999237060547
72,3.3299999237060547
73,3.25
74,3.0833330154418945
75,3.0
76,3.0
77,2.924999952316284
78,3.0708329677581787
79,3.0708329677581787
80,3.041666030883789
81,3.165832996368408
82,3.325000047683716
83,3.233333110809326
84,3.3333330154418945
85,3.3333330154418945
86,3.3424999713897705
87,3.3166658878326416
88,3.291666030883789
89,3.3333330154418945
90,3.291666030883789
91,3.25
92,3.3333330154418945
93,3.233333110809326
94,3.1916658878326416
95,3.241666078567505
96,3.325000047683716
97,3.390000104904175
98,3.4583330154418945
99,3.541666030883789
100,3.4583330154418945
101,3.291666030883789
102,3.25
103,3.25
104,3.308332920074463
105,3.291666030883789
106,3.4583330154418945
107,3.484999895095825
108,3.5083329677581787
109,3.5
110,3.5833330154418945
111,3.5833330154418945
112,3.549999952316284
113,3.5833330154418945
114,3.666666030883789
115,3.424999952316284
116,3.3333330154418945
117,3.416666030883789
118,3.375
119,3.4749999046325684
120,3.625
121,3.666666030883789
122,3.75
123,3.75
124,3.75
125,3.75
126,3.75
127,3.8333330154418945
128,3.790832996368408
129,3.7491660118103027
130,3.75
131,3.8333330154418945
132,3.8333330154418945
133,3.916666030883789
134,3.9175000190734863
135,3.933332920074463
136,3.7833330631256104
137,3.791666030883789
138,3.733333110809326
139,3.558332920074463
140,3.9608330726623535
141,3.8333330154418945
142,3.8333330154418945
143,3.75
144,3.804166078567505
145,3.875
146,3.915832996368408
147,3.916666030883789
148,3.875
149,3.7083330154418945
150,3.7083330154418945
151,3.7083330154418945
152,3.7083330154418945
153,3.7083330154418945
154,3.808332920074463
155,3.9000000953674316
156,3.8916659355163574
157,3.8166658878326416
158,3.799165964126587
159,3.916666030883789
160,3.933332920074463
161,3.991666078567505
162,3.9583330154418945
163,4.041666030883789
164,3.9583330154418945
165,3.9583330154418945
166,3.933332920074463
167,3.9666659832000732
168,3.998332977294922
169,3.9991660118103027
170,3.991666078567505
171,3.9666659832000732
172,3.9000000953674316
173,3.8499999046325684
174,3.798332929611206
175,3.858333110809326
176,3.916666030883789
177,4.066666126251221
178,4.066666126251221
179,3.916666030883789
180,3.933332920074463
181,3.9000000953674316
182,3.875
183,3.808332920074463
184,3.75
185,3.6500000953674316
186,3.5833330154418945
187,3.5
188,3.4583330154418945
189,3.4583330154418945
190,3.549999952316284
191,3.541666030883789
192,3.483333110809326
193,3.5
194,3.5041658878326416
195,3.5
196,3.5
197,3.5833330154418945
198,3.5833330154418945
199,3.5833330154418945
200,3.5833330154418945
201,3.5833330154418945
202,3.420833110809326
203,3.420833110809326
204,3.5
205,3.4583330154418945
206,3.416666030883789
207,3.3333330154418945
208,3.358333110809326
209,3.375
210,3.291666030883789
211,3.291666030883789
212,3.25
213,3.25
214,3.541666030883789
215,3.6524999141693115
216,3.666666030883789
217,3.5083329677581787
218,3.5083329677581787
219,3.4583330154418945
220,3.575000047683716
221,3.5833330154418945
222,3.5833330154418945
223,3.5
224,3.5824999809265137
225,3.483333110809326
226,3.483333110809326
227,3.483333110809326
228,3.375
229,3.3416659832000732
230,3.3333330154418945
231,3.3833329677581787
232,3.375
233,3.3333330154418945
234,3.291666030883789
235,3.25
236,3.1500000953674316
237,3.125
238,3.0833330154418945
239,3.25
240,3.3333330154418945
241,3.5
