,Close
0,4.59375
1,4.335937023162842
2,4.394530773162842
3,4.359375
4,4.394530773162842
5,4.523437023162842
6,4.371092796325684
7,4.21875
8,4.21875
9,4.253905773162842
10,4.21875
11,4.21875
12,4.183592796325684
13,4.042967796325684
14,3.925781011581421
15,3.9492180347442627
16,3.9492180347442627
17,3.914062023162842
18,3.9610559940338135
19,3.914062023162842
20,3.984375
21,4.101562023162842
22,4.189453125
23,4.429687023162842
24,4.558592796325684
25,4.541016101837158
26,4.6875
27,4.570312023162842
28,4.453125
29,4.289062023162842
30,4.335937023162842
31,4.582030773162842
32,4.757812023162842
33,4.605350971221924
34,4.570312023162842
35,4.605467796325684
36,4.558592796325684
37,4.712343215942383
38,4.933712005615234
39,5.050780773162842
40,5.050780773162842
41,5.027342796325684
42,5.068477153778076
43,5.0625
44,5.15625
45,5.15625
46,5.15625
47,5.191405773162842
48,5.355467796325684
49,5.367187023162842
50,5.15625
51,5.132812023162842
52,5.132812023162842
53,5.074217796325684
54,5.003905773162842
55,4.933592796325684
56,4.96875
57,5.004140853881836
58,5.039062023162842
59,5.015625
60,5.203125
61,5.132812023162842
62,5.033203125
63,5.15625
64,5.15625
65,5.085937023162842
66,5.015625
67,5.156132221221924
68,5.179687023162842
69,5.214725971221924
70,5.085937023162842
71,4.980467796325684
72,5.179687023162842
73,4.957030773162842
74,4.687382221221924
75,4.6875
76,4.570312023162842
77,4.394530773162842
78,4.429687023162842
79,4.429687023162842
80,4.347655773162842
81,4.628905773162842
82,4.570312023162842
83,4.570312023162842
84,4.6875
85,4.6875
86,4.722655773162842
87,4.664062023162842
88,4.628905773162842
89,4.617187023162842
90,4.511717796325684
91,4.432499885559082
92,4.417967796325684
93,4.231640815734863
94,4.160037994384766
95,4.453125
96,4.558592796325684
97,4.429687023162842
98,4.453125
99,4.324217796325684
100,4.148320198059082
101,4.441405773162842
102,4.488280773162842
103,4.511600971221924
104,4.453125
105,4.453125
106,4.675780773162842
107,4.746092796325684
108,4.921992778778076
109,5.273437023162842
110,5.378905773162842
111,5.378905773162842
112,5.449100971221924
113,5.507812023162842
114,5.578125
115,5.449217796325684
116,5.402342796325684
117,5.320312023162842
118,5.34375
119,5.472774982452393
120,5.53125
121,5.618556022644043
122,5.789062023162842
123,5.789062023162842
124,6.074999809265137
125,6.050000190734863
126,6.487500190734863
127,6.4375
128,6.324999809265137
129,6.625
130,6.627500057220459
131,6.800000190734863
132,6.875
133,6.699999809265137
134,6.5
135,6.506249904632568
136,6.125
137,6.06125020980835
138,5.925000190734863
139,6.101250171661377
140,6.050000190734863
141,5.900000095367432
142,5.962500095367432
143,6.224999904632568
144,6.25
145,6.106249809265137
146,5.962500095367432
147,5.997499942779541
148,6.012499809265137
149,5.800000190734863
150,5.800000190734863
151,5.74875020980835
152,5.800000190734863
153,6.0
154,5.762499809265137
155,5.949999809265137
156,5.743750095367432
157,5.650000095367432
158,6.3125
159,6.4375
160,6.412499904632568
161,6.425000190734863
162,6.662499904632568
163,6.962500095367432
164,6.599999904632568
165,6.507500171661377
166,6.662499904632568
167,6.8125
168,6.625
169,6.862500190734863
170,6.87375020980835
171,7.06374979019165
172,7.337500095367432
173,7.212500095367432
174,7.099999904632568
175,7.087500095367432
176,7.143750190734863
177,7.481249809265137
178,7.481249809265137
179,7.457499980926514
180,7.543749809265137
181,7.362500190734863
182,7.112500190734863
183,6.973750114440918
184,6.940000057220459
185,6.849999904632568
186,6.800000190734863
187,7.050000190734863
188,6.800000190734863
189,6.724999904632568
190,6.75
191,6.925000190734863
192,6.974999904632568
193,6.900000095367432
194,6.900000095367432
195,6.925000190734863
196,6.987500190734863
197,6.989999771118164
198,6.989999771118164
199,6.875
200,6.849999904632568
201,7.050000190734863
202,7.06374979019165
203,7.06374979019165
204,7.212500095367432
205,7.00124979019165
206,6.746250152587891
207,6.737500190734863
208,6.962500095367432
209,6.824999809265137
210,6.625
211,6.625
212,6.3125
213,6.747499942779541
214,6.75
215,6.976250171661377
216,6.911250114440918
217,7.0
218,7.0
219,6.848750114440918
220,6.926249980926514
221,7.098750114440918
222,7.012499809265137
223,6.900000095367432
224,6.826250076293945
225,6.849999904632568
226,6.849999904632568
227,6.849999904632568
228,6.925000190734863
229,6.93625020980835
230,6.837500095367432
231,6.913750171661377
232,6.912499904632568
233,6.75
234,6.712500095367432
235,6.59375
236,6.525000095367432
237,6.4375
238,6.37375020980835
239,6.337500095367432
240,6.337500095367432
241,6.4375
242,6.010000228881836
243,6.0
244,6.085000038146973
245,5.962500095367432
246,5.962500095367432
247,6.1875
248,6.300000190734863
249,6.3125
250,6.273749828338623
251,6.150000095367432
252,6.207499980926514
253,5.927499771118164
254,6.037499904632568
255,6.037499904632568
256,5.96875
257,5.951250076293945
258,6.0625
259,6.0625
260,6.0625
261,6.201250076293945
262,6.636250019073486
263,6.62624979019165
264,6.537499904632568
265,6.5
266,6.662499904632568
267,6.625
268,6.573750019073486
269,6.760000228881836
270,6.730000019073486
271,7.023749828338623
272,7.172500133514404
273,7.25
274,7.162499904632568
275,7.037499904632568
276,7.06374979019165
277,6.974999904632568
278,6.974999904632568
279,6.837500095367432
280,6.862500190734863
281,6.912499904632568
282,6.849999904632568
283,6.849999904632568
284,6.824999809265137
285,6.849999904632568
286,6.9375
287,6.912499904632568
288,7.037499904632568
289,7.112500190734863
290,7.074999809265137
291,7.287499904632568
292,7.388750076293945
293,7.356249809265137
294,7.25
295,7.0625
296,7.199999809265137
297,7.087500095367432
298,7.150000095367432
299,7.12624979019165
300,7.12624979019165
301,7.12624979019165
302,7.18874979019165
303,7.25
304,7.3125
305,7.3125
