,Close
0,22.030839920043945
1,21.57775115966797
2,21.324188232421875
3,21.71908187866211
4,22.05162239074707
5,21.860410690307617
6,22.155542373657227
7,21.798059463500977
8,22.018367767333984
9,21.074783325195312
10,20.700674057006836
11,19.83606719970703
12,19.9067325592041
13,19.204240798950195
14,19.204240798950195
15,18.767780303955078
16,20.20602035522461
17,20.40970230102539
18,19.952457427978516
19,19.948301315307617
20,19.424549102783203
21,19.358041763305664
22,18.83013153076172
23,18.514217376708984
24,18.377044677734375
25,19.121105194091797
26,19.744619369506836
27,20.28499984741211
28,19.79034423828125
29,19.910890579223633
30,20.368133544921875
31,20.035593032836914
32,20.447111129760742
33,20.372291564941406
34,20.866945266723633
35,21.29924964904785
36,22.13475799560547
37,22.421573638916016
38,22.579530715942383
39,21.947702407836914
40,22.479768753051758
41,22.014211654663086
42,22.625255584716797
43,21.615163803100586
44,21.24105453491211
45,20.858631134033203
46,21.84378433227539
47,21.57359504699707
48,21.735708236694336
49,21.486303329467773
50,20.783809661865234
51,21.38654136657715
52,20.139511108398438
53,20.222646713256836
54,20.326566696166992
55,21.116350173950195
56,20.74224281311035
57,20.326566696166992
58,19.969085693359375
59,20.28499984741211
60,20.700674057006836
61,21.116350173950195
62,21.195329666137695
63,21.17870330810547
64,21.598535537719727
65,21.579830169677734
66,21.137134552001953
67,21.417715072631836
68,21.012432098388672
69,20.58220672607422
70,20.700674057006836
71,21.54241943359375
72,22.29063606262207
73,22.477691650390625
74,22.427810668945312
75,22.13475799560547
76,22.527572631835938
77,23.07002830505371
78,22.833093643188477
79,22.16593360900879
80,23.818246841430664
81,25.252328872680664
82,25.127626419067383
83,24.3731746673584
84,24.005300521850586
85,23.942949295043945
86,23.818246841430664
87,24.161178588867188
88,24.161178588867188
89,23.55636978149414
90,23.78083610534668
91,23.88683319091797
92,24.25470542907715
93,24.067651748657227
94,23.512723922729492
95,23.4940185546875
96,23.194732666015625
97,23.71848487854004
98,24.566463470458984
99,24.566463470458984
100,24.504112243652344
101,24.504112243652344
102,23.880598068237305
103,23.381786346435547
104,23.132381439208984
105,23.818246841430664
106,22.845563888549805
107,22.33428192138672
108,21.71076774597168
109,22.446514129638672
110,22.571218490600586
111,22.47145652770996
112,22.74580192565918
113,22.240755081176758
114,22.066171646118164
115,21.417715072631836
116,21.230661392211914
117,20.956315994262695
118,21.349130630493164
119,20.519855499267578
120,20.40138816833496
121,20.56973648071289
122,19.971162796020508
123,20.014808654785156
124,19.51599884033203
125,19.522232055664062
126,19.646936416625977
127,20.270450592041016
128,20.07716178894043
129,19.890106201171875
130,19.678110122680664
131,19.416234970092773
132,20.756790161132812
133,20.88772964477539
134,21.61724090576172
135,21.392776489257812
136,21.261838912963867
137,21.205720901489258
138,20.482444763183594
139,20.17068862915039
140,19.89634132385254
141,19.89634132385254
142,19.89634132385254
143,19.89634132385254
144,19.89634132385254
145,19.89634132385254
146,19.89634132385254
147,19.89634132385254
148,19.89634132385254
149,19.89634132385254
150,19.89634132385254
151,19.89634132385254
152,19.89634132385254
153,19.89634132385254
154,19.89634132385254
155,18.28143882751465
156,18.181676864624023
157,18.674253463745117
158,18.823896408081055
159,18.936128616333008
160,18.51214027404785
161,18.13179588317871
162,18.549549102783203
163,18.99848175048828
164,18.674253463745117
165,18.393672943115234
166,18.886247634887695
167,19.01718521118164
168,18.574491500854492
169,18.86130714416504
170,19.266592025756836
171,18.549549102783203
172,18.580726623535156
173,18.549549102783203
174,18.699193954467773
175,17.389814376831055
176,17.39604949951172
177,16.510658264160156
178,17.64545440673828
179,18.954835891723633
180,18.393672943115234
181,18.20661735534668
182,18.325084686279297
183,18.89248275756836
184,18.83013153076172
185,17.770158767700195
186,19.291532516479492
187,19.266592025756836
188,17.957212448120117
189,17.053115844726562
190,15.930789947509766
191,15.837263107299805
192,15.774911880493164
193,14.646350860595703
194,13.77966594696045
195,16.828651428222656
196,17.695335388183594
197,16.273723602294922
198,15.650209426879883
199,14.901991844177246
200,16.055492401123047
201,15.837263107299805
202,14.016600608825684
203,13.46790885925293
204,12.476520538330078
205,11.934063911437988
206,13.586376190185547
207,14.372005462646484
208,16.136550903320312
209,15.643974304199219
210,16.336074829101562
211,16.841121673583984
212,15.569151878356934
213,14.752347946166992
214,14.727408409118652
215,14.895756721496582
216,14.714937210083008
217,13.56143569946289
218,14.808465003967285
219,14.933167457580566
220,14.808465003967285
221,13.717313766479492
222,13.380617141723633
223,12.08994197845459
224,13.623786926269531
225,13.923073768615723
226,14.714937210083008
227,14.964343070983887
228,15.357156753540039
229,14.633880615234375
230,15.08281135559082
231,15.207513809204102
232,14.951872825622559
233,15.151396751403809
234,15.743736267089844
235,15.774911880493164
236,15.83102798461914
237,15.213748931884766
238,15.806086540222168
239,15.182573318481445
240,16.149019241333008
241,16.267488479614258
242,16.024316787719727
243,15.307275772094727
244,14.746112823486328
245,14.166245460510254
246,14.166245460510254
247,14.166245460510254
248,14.166245460510254
249,14.166245460510254
250,14.166245460510254
251,14.166245460510254
252,14.166245460510254
253,14.166245460510254
254,14.166245460510254
255,14.166245460510254
256,14.166245460510254
257,14.166245460510254
258,14.166245460510254
259,14.166245460510254
260,14.166245460510254
261,12.538871765136719
262,13.14991569519043
263,13.031449317932129
264,13.168622016906738
265,13.18732738494873
266,12.931686401367188
267,13.53026008605957
268,13.12497615814209
269,12.969097137451172
270,12.626164436340332
271,12.657340049743652
272,13.031449317932129
273,13.46790885925293
274,14.110129356384277
275,14.135068893432617
276,13.760960578918457
277,13.991661071777344
278,13.605081558227539
279,14.060247421264648
280,13.98542594909668
281,13.424263000488281
282,13.49908447265625
283,13.343206405639648
284,12.788277626037598
285,13.093799591064453
286,13.18732738494873
287,12.906745910644531
288,12.420405387878418
289,12.351818084716797
290,12.994037628173828
291,12.71969223022461
292,13.01274299621582
293,12.63863468170166
294,13.399321556091309
295,13.280854225158691
296,13.630022048950195
297,13.53026008605957
298,13.605081558227539
299,13.84201717376709
300,14.110129356384277
301,13.717313766479492
302,13.411791801452637
303,14.403180122375488
304,14.097658157348633
305,14.216126441955566
306,14.621410369873047
307,14.70246696472168
308,14.241066932678223
309,14.403180122375488
310,14.827170372009277
311,15.257394790649414
312,15.587857246398926
313,15.743736267089844
314,15.650209426879883
315,15.849733352661133
316,16.491952896118164
317,16.491952896118164
318,15.93702507019043
319,15.961965560913086
320,16.429601669311523
321,16.336074829101562
322,15.650209426879883
323,15.500564575195312
324,16.186431884765625
325,16.373485565185547
326,15.793617248535156
327,15.961965560913086
328,16.90970802307129
329,16.891002655029297
330,17.707805633544922
331,18.14426612854004
332,18.399906158447266
333,17.59557342529297
334,18.0819149017334
335,17.61427879333496
336,17.38357925415039
337,16.74135971069336
338,17.059350967407227
339,16.9595890045166
340,17.832508087158203
341,17.770158767700195
342,17.801332473754883
343,17.639219284057617
344,17.838743209838867
345,18.050739288330078
346,18.437318801879883
347,18.456022262573242
348,18.94860076904297
349,10.753183364868164
350,10.941274642944336
351,10.731889724731445
352,10.458623886108398
353,10.63252067565918
354,10.550895690917969
355,10.650264739990234
356,10.550895690917969
357,10.625423431396484
358,10.827710151672363
359,10.522504806518555
360,10.487014770507812
361,10.387645721435547
362,10.32021713256836
363,10.419586181640625
364,10.078890800476074
